Full quantification results
"","Full compound name","Abbreviated compound name","mz","RT","Column","z","SampID","Volume filtered (L)","Particulate carbon filtered (umol)","Normalized peak area (area per L filtered)","Estimated metabolite carbon concentration (nmol C per L)","Estimated metabolite carbon concentration per particulate carbon (nmol C per umol C)","mol Fraction C","Metabolite as a portion of particulate matter (C, %)","Metabolite as a portion of particulate matter (N, %)"
"748","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_T-S_A",0.62,84.00397013,420356549.751637,123.16231472842,0.227253054270676,0.0250449476063865,0.0909012217104345,0.144006276833167
"749","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_T-S_B",0.62,71.22869299,463477362.697651,135.796491925231,0.295505299407444,0.0328039784373005,0.118202119756339,0.180286975621269
"750","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_T-S_C",0.78,85.3133456,443897050.904806,130.059560920027,0.297276049849406,0.0260997820455675,0.11891041994255,0.179384853403241
"751","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,91855055.3557613,26.913060457383,0.11440560767981,0.0118968566142824,0.0457622430676796,0.070742497873322
"752","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,76461736.9004363,22.4028970415169,0.0902527218915264,0.010560945087907,0.0361010887540027,0.056880026481289
"753","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,128544959.337697,37.6630142864565,0.148124234839711,0.0129690634973526,0.0592496939358844,0.0927274849325846
"754","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_1_A",0.25,NA,615454533.580295,180.325024103075,NA,0.0347080623632154,NA,NA
"755","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_1_B",0.5,NA,175257990.762533,51.349693087259,NA,0.0349832971512667,NA,NA
"756","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_1_C",0.5,NA,84078078.7495815,24.6344461691751,NA,0.0254898706144416,NA,NA
"757","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Sea ice_2",0.62,NA,220633455.027131,64.6444715652119,NA,0.0329170229470625,NA,NA
"758","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Meltwater_A",0.725,9.144216331,17072000.6745839,5.00200870277676,0.0991461755235117,0.0364980469845301,0.0396584702115732,0.0801044568816319
"759","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Meltwater_B",1.105,13.93704696,25645226.7189287,7.51391999554799,0.148935452734539,0.0407375106492174,0.059574181098517,0.120331354074069
"760","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"Meltwater_C",1.02,12.86496642,31610276.7761142,9.26164909111683,0.18357766675265,0.0470246022848203,0.0734310666805118,0.148320287779651
"761","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_08_A",3.1,24.21686837,22249204.7810622,6.51890297253917,0.208621103543532,0.0195171333550881,0.0834484414022509,0.115578922396339
"762","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_08_B",3.3,25.77924698,20356252.5695218,5.96427767603471,0.190871715009599,0.021942962672941,0.076348686006209,0.105745520308017
"763","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_08_C",3,23.43567907,21392991.764555,6.26803694683804,0.200592766955335,0.0184594888970144,0.0802371067752865,0.111131114990932
"764","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_12_A",2.25,41.68972321,48779878.1115562,14.2922542873166,0.192838724213146,0.023842237709489,0.0771354896898842,0.100578480783041
"765","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_12_B",2.75,50.95410614,35252031.5593655,10.32866457843,0.13935985606656,0.0246125975330348,0.0557439424238889,0.0726856219412498
"766","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_12_C",1.9,35.20465515,48009941.9032044,14.066666924232,0.189794979116851,0.0215187329875108,0.0759179916402711,0.0989909611513038
"767","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_15_A",2.2,65.94233043,49976219.5602209,14.6427762004643,0.12212984979056,0.0203547842926002,0.0488519399147423,0.0669767129711449
"768","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_15_B",2.04,61.14652458,55180822.1107737,16.1676980739221,0.134848645517251,0.0221515136595597,0.053939458204783,0.0739517737945674
"769","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_15_C",2.095,62.79508284,60369604.5186011,17.6879847266404,0.147528780624153,0.020408849238803,0.0590115122466542,0.080905632911102
"770","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_17_A",1.325,45.4484529,92125268.9940507,26.9922316685431,0.196732257528724,0.0210304098690024,0.0786929030110569,0.109254798260336
"771","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_17_B",1.325,45.4484529,92959391.5458923,27.236625301312,0.198513514880494,0.0217345900313937,0.0794054059517609,0.110244015357023
"772","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_17_C",1.64,56.25317944,83502450.3656129,24.4657900027971,0.178318345754055,0.0199311957413613,0.0713273383031436,0.099028675504089
"773","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_19_A",1.04,44.04571642,127604507.344733,37.3874666723826,0.22069663351884,0.0334461339058044,0.0882786534155529,0.115144371401425
"774","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_19_B",1.15,48.70439796,149146755.79173,43.6992350622279,0.257954735231687,0.0327111863754878,0.103181894092674,0.134583094277425
"775","Aspartic acid","Aspartic acid",134.045334,12.86,"HILIC",1,"SW_19_C",1.5,63.5274756,122857943.015819,35.9967476503955,0.212487278006971,0.0236184784066871,0.0849949112027886,0.110861292556155
"776","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,132123230.099921,6.32143870365545,0.0164699901076694,0.00217282243809118,0.00494099703230081,0.01245542849946
"777","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,119342816.807629,5.70995956275409,0.015373740172679,0.00209933023448512,0.00461212205156336,0.0119374131454227
"778","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,95950429.9557059,4.59075032525065,0.0142288405297804,0.00201516019444656,0.00426865215893413,0.0106265567955253
"779","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_T-S_A",0.62,84.00397013,580092734.175067,27.7545489824182,0.0682817742322949,0.00564386295139314,0.0204845322701762,0.0432689633779083
"780","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_T-S_B",0.62,71.22869299,523998952.398251,25.0707408217322,0.0727415626904559,0.00605626868311202,0.0218224688059113,0.044379428611685
"781","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_T-S_C",0.78,85.3133456,661020363.647697,31.62653310479,0.0963846693552411,0.00634667390119447,0.0289154008072502,0.058161260523236
"782","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,258217050.767022,12.3544001870674,0.0700236310004776,0.00546123425144257,0.0210070892981949,0.0432989839186684
"783","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,198762492.507631,9.5097956053794,0.0510817826478423,0.0044830107909486,0.0153245347932457,0.0321933021943963
"784","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,512542536.369421,24.5226083575542,0.128592738103203,0.00844423291484122,0.038577821430961,0.0805005419795615
"785","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_1_A",0.25,NA,1976693741.47267,94.5749533459695,NA,0.0182033159017009,NA,NA
"786","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_1_B",0.5,NA,200922132.799097,9.61312364023082,NA,0.0065491873590478,NA,NA
"787","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_1_C",0.5,NA,73668304.3707743,3.52466156125531,NA,0.00364705447563557,NA,NA
"788","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Sea ice_2",0.62,NA,462000914.350972,22.1044433964696,NA,0.0112556024188338,NA,NA
"789","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Meltwater_A",0.725,9.144216331,7263805.19906198,0.347536911460897,0.00918483158055367,0.0025358649448804,0.00275544947431677,0.00742082023259723
"790","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Meltwater_B",1.105,13.93704696,13560055.929315,0.648781159153293,0.0171462238478958,0.00351743555902625,0.00514386715477474,0.0138531712563554
"791","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"Meltwater_C",1.02,12.86496642,19404332.121837,0.928400675648013,0.0245361098828523,0.00471381199004612,0.0073608329627959,0.019823777822175
"792","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_08_A",3.1,24.21686837,129224455.992505,6.18274679594234,0.263817693443865,0.0185107055934824,0.0791453080187794,0.146158582230714
"793","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_08_B",3.3,25.77924698,140102368.258176,6.70320073548938,0.286025453526972,0.0246615083196235,0.0858076360607544,0.158461982714543
"794","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_08_C",3,23.43567907,157802826.714502,7.55007954002394,0.322161756758685,0.0222351288964488,0.0966485270193574,0.178481985065803
"795","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_12_A",2.25,41.68972321,227743560.279911,10.8963953982425,0.196026644444634,0.0181772898829563,0.0588079933369168,0.102241197517187
"796","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_12_B",2.75,50.95410614,116899332.724504,5.59305101576239,0.100619239929925,0.0133279101656737,0.0301857719774965,0.0524797616759118
"797","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_12_C",1.9,35.20465515,209821769.910024,10.0389269636809,0.180600748676781,0.0153572264116409,0.0541802245984174,0.0941955460536855
"798","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_15_A",2.2,65.94233043,184192196.382396,8.81267948295248,0.0980042952484386,0.0122504221507963,0.0294012885736399,0.053746119921138
"799","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_15_B",2.04,61.14652458,237740444.293811,11.3746965226824,0.126496046808095,0.0155845776092243,0.0379488140409391,0.069371160559878
"800","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_15_C",2.095,62.79508284,216319865.349288,10.3498284756916,0.115098665245395,0.011941896845361,0.0345295995718588,0.063120770872671
"801","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_17_A",1.325,45.4484529,361923898.627119,17.3162564889541,0.168278847674954,0.0134915843873659,0.0504836543022084,0.09345326376649
"802","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_17_B",1.325,45.4484529,334836597.27505,16.0202639900192,0.155684432452745,0.0127840312874956,0.0467053297355667,0.0864589847824835
"803","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_17_C",1.64,56.25317944,369469677.043092,17.6772844148674,0.171787305944216,0.0144009008418758,0.0515361917843643,0.095401677848307
"804","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_19_A",1.04,44.04571642,354756034.621687,16.9733098859063,0.133590306588263,0.015184008059259,0.0400770919801186,0.0696982624164776
"805","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_19_B",1.15,48.70439796,411287660.112187,19.6780666882183,0.154878393186289,0.0147300726438567,0.0464635179558867,0.0808049263875888
"806","beta-Alanine","b-Alanine",90.055504,11.39,"HILIC",1,"SW_19_C",1.5,63.5274756,259539083.392322,12.4176528656368,0.0977345058052082,0.00814757124496935,0.0293203517415625,0.0509911640006371
"807","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,32129094.3775201,3.99528546855628,0.00624563317585151,0.00137327059861211,0.00312281658792576,0.00472325951303697
"808","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,45225801.6719376,5.62387430223133,0.00908517631371194,0.00206768002958038,0.00454258815661925,0.00705446442684927
"809","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,38177403.936442,4.74739889591133,0.00882861977262811,0.00208392280224426,0.00441430988631405,0.0065934978499178
"810","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_T-S_A",0.62,84.00397013,41761049.0547365,5.19302880061236,0.0076655373582869,0.00105599780676889,0.00383276867923471,0.00485751665004087
"811","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_T-S_B",0.62,71.22869299,28023885.4956196,3.48479858092333,0.00606658645407348,0.00084181303865998,0.0030332932268664,0.00370120781706129
"812","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_T-S_C",0.78,85.3133456,30741019.2320497,3.82267691654423,0.00698996850711829,0.000767118031513081,0.00349498425364108,0.00421794650654799
"813","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,11969382.2471395,1.48840482080476,0.00506168693129105,0.000657945935400422,0.0025308434654108,0.00312988483898829
"814","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,32848303.4976433,4.08471985200692,0.0131646218477828,0.00192557694554345,0.00658231092341591,0.00829674744012728
"815","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,27430577.1611805,3.41102008785082,0.0107321147838658,0.00117456706395351,0.00536605739193292,0.00671842803436303
"816","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_1_A",0.25,NA,97203243.1932714,12.0873218666985,NA,0.00232650750077717,NA,NA
"817","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_1_B",0.5,NA,73453712.6633754,9.13404366046571,NA,0.00622280181935498,NA,NA
"818","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_1_C",0.5,NA,13942752.647811,1.73379543135985,NA,0.00179400100630524,NA,NA
"819","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Sea ice_2",0.62,NA,38582920.6293438,4.79782530791569,NA,0.00244305695340616,NA,NA
"820","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Meltwater_A",0.725,9.144216331,7438269.79656514,0.924956392490498,0.0146670498658746,0.00674910898356074,0.00733352493333831,0.0118501400317058
"821","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Meltwater_B",1.105,13.93704696,13847519.4236175,1.72195308335361,0.0273050404804798,0.00933575046209346,0.0136525202413174,0.0220609158782342
"822","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"Meltwater_C",1.02,12.86496642,14166798.7503825,1.76165579142393,0.0279346070341691,0.00894453699761918,0.0139673035131761,0.0225695697500178
"823","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_08_A",3.1,24.21686837,4774744.44224865,0.593744313550685,0.0152010354426114,0.00177762838244549,0.00760051771992475,0.00842157991652548
"824","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_08_B",3.3,25.77924698,4472765.55024276,0.556192932087347,0.0142396453807375,0.00204626970953846,0.00711982269058972,0.00788895677765573
"825","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_08_C",3,23.43567907,2441176.02712401,0.303562714614843,0.00777180930942428,0.000893998010462753,0.00388590465438052,0.00430568782295897
"826","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_12_A",2.25,41.68972321,7637236.1215665,0.949698056779865,0.0102510665133998,0.00158427959416306,0.00512553325700729,0.00534662682783595
"827","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_12_B",2.75,50.95410614,9568180.18463338,1.18981290922849,0.0128428727270314,0.00283525387547258,0.00642143636320063,0.00669842964842576
"828","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_12_C",1.9,35.20465515,20319560.8349448,2.52675799626962,0.0272738941623309,0.0038653528187348,0.0136369470800034,0.0142251866199571
"829","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_15_A",2.2,65.94233043,19044384.4465761,2.3681885191959,0.0158017307191216,0.00329199639552753,0.00790086535932116,0.00866576012855895
"830","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_15_B",2.04,61.14652458,20037267.6490804,2.49165455232862,0.0166255574512666,0.00341383910056047,0.00831277872530702,0.00911755145280543
"831","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_15_C",2.095,62.79508284,23774146.4149714,2.95633921650536,0.0197261644653281,0.00341109981158825,0.00986308223216146,0.0108179421955757
"832","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_17_A",1.325,45.4484529,11398965.1649859,1.41747287816839,0.00826497468552164,0.00110439314437333,0.00413248734273809,0.00458993432615701
"833","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_17_B",1.325,45.4484529,25874406.1736312,3.21750864740715,0.0187605900125787,0.00256754390825686,0.00938029500623777,0.0104186497060346
"834","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_17_C",1.64,56.25317944,12651139.398321,1.57318201393677,0.00917288063906916,0.00128160172440693,0.00458644031963242,0.00509413777030546
"835","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_19_A",1.04,44.04571642,17723442.6996219,2.20392807337058,0.0104077553169943,0.00197159315731771,0.00520387765896976,0.00543005312119025
"836","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_19_B",1.15,48.70439796,19120434.6922639,2.37764544437115,0.0112281123494122,0.00177979324248813,0.00561405617470612,0.00585805917275072
"837","beta-Glutamic acid","b-Glutamic acid",148.060984,11.9,"HILIC",1,"SW_19_C",1.5,63.5274756,27478920.4222915,3.41703162139578,0.0161364744425439,0.00224201053797193,0.00806823722127196,0.0084189059730018
"838","Betaine","Glycine betaine",118.086804,7.86,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,6417425509.52996,18.283923003168,0.02858235712868,0.00628460070879782,0.01429117856434,0.0216154049416538
"839","Betaine","Glycine betaine",118.086804,7.86,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,6287968718.72137,17.9150869345816,0.0289412093388314,0.00658668126137416,0.0144706046686616,0.0224722916431071
"840","Betaine","Glycine betaine",118.086804,7.86,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,5133434702.05982,14.625697593976,0.0271990464247408,0.00642011033474883,0.0135995232123704,0.0203131246718034
"841","Betaine","Glycine betaine",118.086804,7.86,"HILIC",1,"SW_T-S_A",0.62,84.00397013,17155633205.5606,48.8782107615047,0.0721501391546978,0.00993934086343802,0.0360750695782078,0.0457202784182939
"842","Betaine","Glycine betaine",118.086804,7.86,"HILIC",1,"SW_T-S_B",0.62,71.22869299,14667545388.4088,41.7893858103825,0.0727499498160795,0.0100949449547386,0.036374974905997,0.0443845455741079
"843","Betaine","Glycine betaine",118.086804,7.86,"HILIC",1,"SW_T-S_C",0.78,85.3133456,14602791554.5618,41.6048952992797,0.0760767687756419,0.00834908784604893,0.0380383843887127,0.0459068936805508
